index,seed,batch_size,learning_rate,mse_x100
638,3400455780,32,0.001,0.951002
794,4253578573,32,0.001,0.941257
589,3118935322,32,0.001,0.820904
598,3175230534,32,0.001,0.818075
184,1069307391,32,0.001,1.446041
679,3679196966,32,0.001,0.898047
741,4006811095,32,0.001,0.798907
251,1469407407,32,0.001,0.961543
652,3493870620,32,0.001,0.837802
33,198446591,32,0.001,0.864099
508,2659716458,32,0.001,0.734708
507,2658514171,32,0.001,1.336705
635,3386362128,32,0.001,0.868348
233,1355626407,32,0.001,3.066256
501,2644009808,32,0.001,0.828858
443,2371197261,32,0.001,0.910121
331,1868188737,32,0.001,0.898621
566,3018634836,32,0.001,0.842718
174,991190390,32,0.001,0.822634
100,585489886,32,0.001,0.943821
314,1796087701,32,0.001,0.928334
405,2211282408,32,0.001,0.90617
89,554043425,32,0.001,2.743479
23,147424866,32,0.001,0.886382
489,2585143696,32,0.001,1.152902
147,832261572,32,0.001,0.893474
80,487066478,32,0.001,0.789702
315,1797484985,32,0.001,1.015548
323,1834936228,32,0.001,1.053768
436,2332185607,32,0.001,0.892698
372,2092816440,32,0.001,0.764108
605,3210919292,32,0.001,0.987566
493,2597160931,32,0.001,0.826355
75,469337765,32,0.001,0.760745
556,2982351522,32,0.001,0.725841
693,3763401080,32,0.001,0.785589
444,2373182733,32,0.001,0.969982
362,2036095558,32,0.001,0.918059
628,3317131472,32,0.001,1.290767
141,759366544,32,0.001,0.951375
428,2289677784,32,0.001,0.803961
363,2042412822,32,0.001,0.999525
358,2001446305,32,0.001,0.771195
210,1224758575,32,0.001,0.846391
162,918982215,32,0.001,0.788374
579,3074781400,32,0.001,0.750539
740,4005091998,32,0.001,3.153694
246,1428457261,32,0.001,0.926901
1,2585565,32,0.001,0.888277
495,2621082007,32,0.001,0.939193
115,672812068,32,0.001,0.993169
368,2083231923,32,0.001,0.91738
14,96603249,32,0.001,0.882727
109,641498662,32,0.001,0.884064
180,1021872130,32,0.001,1.405133
24,148053890,32,0.001,0.875976
608,3221008606,32,0.001,1.109418
555,2976126774,32,0.001,0.802508
306,1741312855,32,0.001,0.715391
129,717391268,32,0.001,0.923938
221,1279531638,32,0.001,0.7963
645,3450842335,32,0.001,0.9378
401,2187548497,32,0.001,0.971754
379,2115972809,32,0.001,1.460755
586,3111251398,32,0.001,0.703755
392,2149319987,32,0.001,0.984327
143,781251858,32,0.001,1.08365
391,2145378635,32,0.001,1.242806
47,292318348,32,0.001,0.900716
626,3294715979,32,0.001,0.824032
364,2043604092,32,0.001,0.947634
410,2234307340,32,0.001,0.825026
354,1987728663,32,0.001,1.805046
227,1327424429,32,0.001,0.857427
110,644326255,32,0.001,4.30879
497,2621588390,32,0.001,0.86225
781,4172528930,32,0.001,0.834234
565,3009626575,32,0.001,0.852039
145,783459538,32,0.001,2.051542
462,2452641052,32,0.001,0.753208
209,1215284886,32,0.001,0.747521
267,1560023934,32,0.001,0.925787
84,507496632,32,0.001,0.677319
51,345973407,32,0.001,1.016548
120,689014779,32,0.001,0.967417
242,1402379614,32,0.001,0.892564
457,2440992039,32,0.001,0.839192
118,676106764,32,0.001,0.760673
777,4156489662,32,0.001,0.864492
309,1749500094,32,0.001,0.854885
753,4034223012,32,0.001,0.980377
366,2069021975,32,0.001,1.69178
502,2644119078,32,0.001,0.769157
304,1736468365,32,0.001,0.796277
211,1225371478,32,0.001,0.727168
178,1017813104,32,0.001,1.274942
183,1058977134,32,0.001,1.265786
124,701262332,32,0.001,0.811262
779,4162789371,32,0.001,1.018889
126,709488003,32,0.001,1.22183
112,652792014,32,0.001,1.284979
66,441903163,32,0.001,1.391936
582,3091059649,32,0.001,0.843983
38,222115573,32,0.001,0.667064
77,474476532,32,0.001,0.947173
346,1951396201,32,0.001,1.03214
763,4095056614,32,0.001,0.84652
381,2120555403,32,0.001,0.886787
349,1965553203,32,0.001,1.513102
333,1877002009,32,0.001,1.051551
773,4129489144,32,0.001,0.925674
761,4090710499,32,0.001,0.901318
529,2776983176,32,0.001,1.157314
544,2900637944,32,0.001,0.979848
636,3391064686,32,0.001,0.759918
367,2072026239,32,0.001,0.961424
302,1718152509,32,0.001,1.537038
107,625934881,32,0.001,1.003874
569,3047914943,32,0.001,0.834862
22,135371509,32,0.001,1.029466
621,3279533887,32,0.001,1.310669
345,1938270691,32,0.001,0.908345
715,3902556337,32,0.001,0.847967
631,3333650982,32,0.001,0.826654
634,3372558949,32,0.001,0.942068
144,781344883,32,0.001,0.857312
478,2515101458,32,0.001,0.888848
459,2445891866,32,0.001,0.819113
219,1269739939,32,0.001,0.776088
36,216124376,32,0.001,0.697667
465,2466213103,32,0.001,0.855338
275,1577417485,32,0.001,0.90059
546,2928187655,32,0.001,0.936309
55,369277049,32,0.001,0.935145
0,1636281,32,0.001,0.783885
625,3294508113,32,0.01,23.016977
640,3407505284,32,0.01,13.560311
212,1237334616,32,0.01,19.179876
270,1567316106,32,0.01,16.463882
471,2487937366,32,0.01,16.57522
637,3395767071,32,0.01,19.175158
506,2656397739,32,0.01,20.872276
412,2241739480,32,0.01,15.935837
669,3611889259,32,0.01,16.290312
130,717615322,32,0.01,15.257776
164,932410737,32,0.01,16.092533
516,2690709307,32,0.01,15.764758
21,132138180,32,0.01,16.608091
113,653467171,32,0.01,17.04701
218,1268563555,32,0.01,18.449862
766,4105568600,32,0.01,14.932096
58,388515000,32,0.01,16.615115
708,3868261004,32,0.01,18.8871
394,2151880334,32,0.01,18.727243
214,1251138396,32,0.01,15.537457
367,2072026239,32,0.01,17.410624
317,1810198714,32,0.01,17.62529
232,1355468786,32,0.01,15.286979
78,479815976,32,0.01,13.310312
601,3190569566,32,0.01,16.589837
553,2956320264,32,0.01,13.841417
18,109829537,32,0.01,14.664386
388,2142096960,32,0.01,16.822535
541,2862748497,32,0.01,14.531045
234,1356025002,32,0.01,19.252574
206,1193539236,32,0.01,13.846371
289,1662047706,32,0.01,15.875867
540,2861747614,32,0.01,15.053645
687,3721306153,32,0.01,14.52572
398,2178077735,32,0.01,14.793223
321,1828261471,32,0.01,14.469869
552,2953303914,32,0.01,15.185054
717,3907182663,32,0.01,21.170282
499,2633060670,32,0.01,17.832796
264,1554171906,32,0.01,19.050312
434,2326594845,32,0.01,17.186978
12,81376418,32,0.01,16.395868
696,3806162886,32,0.01,15.565851
229,1334454980,32,0.01,14.634758
648,3489233701,32,0.01,15.73806
639,3406430428,32,0.01,18.266979
68,444574582,32,0.01,15.195867
426,2286060493,32,0.01,14.396979
263,1547018033,32,0.01,15.393646
128,715389675,32,0.01,15.702535
684,3715025430,32,0.01,18.574774
725,3937593489,32,0.01,17.488089
187,1087633206,32,0.01,19.240823
587,3114679737,32,0.01,13.709196
799,4293992114,32,0.01,15.629201
697,3814889138,32,0.01,16.853645
617,3254095427,32,0.01,15.65495
195,1142369558,32,0.01,19.049202
435,2329735936,32,0.01,13.74945
599,3176968626,32,0.01,14.69947
16,99532446,32,0.01,21.386981
670,3626774581,32,0.01,15.099199
699,3826863152,32,0.01,14.225867
134,736222544,32,0.01,17.179199
667,3593303030,32,0.01,17.088172
613,3241846684,32,0.01,15.14383
561,3002124248,32,0.01,15.802535
570,3051814239,32,0.01,14.184755
421,2265877824,32,0.01,14.313264
581,3077519216,32,0.01,14.861482
616,3251664631,32,0.01,15.894756
442,2364649842,32,0.01,14.606979
369,2083604620,32,0.01,18.421537
585,3104109061,32,0.01,16.661423
557,2986934412,32,0.01,15.710312
571,3052818142,32,0.01,13.689573
416,2250412969,32,0.01,15.922776
102,594246501,32,0.01,18.625367
633,3366535515,32,0.01,19.374505
7,56765849,32,0.01,18.401423
517,2690764351,32,0.01,16.172841
597,3174739715,32,0.01,16.218011
376,2108367997,32,0.01,15.698306
463,2463941285,32,0.01,14.503586
201,1163499228,32,0.01,17.43847
642,3414909485,32,0.01,17.137484
563,3004948968,32,0.01,16.096973
311,1764398295,32,0.01,13.220158
48,313382871,32,0.01,15.493645
205,1185413329,32,0.01,14.710639
9,68549904,32,0.01,15.524876
224,1288653364,32,0.01,16.188325
770,4114599217,32,0.01,20.426922
50,342303009,32,0.01,15.423645
163,928292012,32,0.01,15.295653
160,915591857,32,0.01,15.49475
488,2569099080,32,0.01,16.548571
447,2390678237,32,0.01,18.008476
171,975858868,32,0.01,16.246794
308,1748619445,32,0.01,14.607279
127,712892409,32,0.01,16.256975
175,998479700,32,0.01,14.979202
767,4108527187,32,0.01,17.561431
11,74293199,32,0.01,18.274121
40,262694947,32,0.01,17.541371
682,3693249371,32,0.01,15.233645
792,4237116011,32,0.01,14.860313
46,284928499,32,0.01,14.105868
711,3879599126,32,0.01,13.569202
53,348643470,32,0.01,21.410151
334,1879998130,32,0.01,18.174654
543,2893127821,32,0.01,15.646605
656,3513855289,32,0.01,15.810765
347,1956577538,32,0.01,18.564151
772,4127615786,32,0.01,13.733645
695,3782736483,32,0.01,28.812608
671,3627479877,32,0.01,16.14809
142,765745768,32,0.01,15.433535
490,2586456437,32,0.01,19.024298
320,1826937305,32,0.01,16.56813
514,2687944210,32,0.01,14.796042
703,3851071214,32,0.01,15.324067
352,1984510539,32,0.01,19.893645
361,2028315151,32,0.01,16.794758
99,584334175,32,0.01,25.072923
292,1678548266,32,0.01,14.442812
287,1649231404,32,0.01,16.974194
338,1910092192,32,0.01,15.194757
291,1674184798,32,0.01,14.96582
738,4001806226,32,0.01,14.780311
259,1520882987,32,0.01,16.830797
534,2816552218,32,0.01,14.969976
216,1262924356,32,0.01,20.264755
664,3574567884,32,0.01,18.650065
240,1399431050,32,0.01,17.481422
467,2472048930,32,0.01,15.706198
235,1357486543,32,0.01,15.362193
402,2188713250,32,0.01,14.305867
487,2563941125,32,0.01,20.836979
504,2649893316,32,0.01,16.323641
326,1851520484,32,0.01,16.958089
328,1861950617,32,0.01,16.490161
159,911321210,32,0.01,17.465907
336,1886159209,32,0.01,15.151434
439,2353650934,32,0.01,17.438088
702,3847276037,32,0.01,14.526978
276,1584895659,32,0.01,14.777716
136,745292537,32,0.01,15.472534
236,1369021779,32,0.01,19.54422
548,2936084114,32,0.01,15.754762
69,444967542,32,0.01,18.337297
52,348011699,32,0.01,15.986979
615,3246934513,32,0.01,18.326895
619,3261192944,32,0.01,19.623986
496,2621121542,32,0.01,18.801424
706,3863076800,32,0.01,15.367678
618,3258308272,32,0.01,18.584758
472,2491809171,32,0.01,14.694747
744,4009565933,32,0.01,13.264756
524,2727113025,32,0.01,15.125269
683,3700319749,32,0.01,20.36794
318,1817351433,32,0.01,17.454056
760,4076480937,32,0.01,13.786979
474,2497285268,32,0.01,16.176979
153,861342595,32,0.01,18.252642
170,975156646,32,0.01,17.795016
593,3139800219,32,0.01,16.326855
441,2364231425,32,0.01,14.923646
431,2314519495,32,0.01,35.785192
188,1095492092,32,0.01,15.396979
726,3944383927,32,0.01,18.02358
274,1577402820,32,0.01,17.097571
610,3225872968,32,0.01,16.376725
399,2181939717,32,0.01,17.08919
603,3195701073,32,0.01,16.430087
15,97068529,32,0.01,17.491683
191,1121587185,32,0.01,16.478078
649,3492737188,32,0.01,15.516491
498,2628072843,32,0.01,12.405744
722,3922118773,32,0.01,18.427962
611,3230041760,32,0.01,14.366977
786,4210724956,32,0.01,16.90028
31,183012214,32,0.01,15.737882
785,4195440107,32,0.01,15.492219
231,1346417140,32,0.01,16.501422
674,3643118410,32,0.01,13.365434
79,482127173,32,0.01,14.740311
176,999852485,32,0.01,16.843835
735,3996180060,32,0.01,14.850311
202,1164060874,32,0.01,17.610683
469,2477678121,32,0.01,18.235125
310,1753180552,32,0.01,14.825866
780,4168287510,32,0.01,16.414779
423,2280642471,32,0.01,19.495635
573,3054920737,32,0.01,24.549855
247,1438534482,32,0.01,16.217948
279,1617926037,32,0.01,15.884756
268,1562716170,32,0.01,20.478696
373,2098673600,32,0.01,18.332863
316,1799224522,32,0.01,18.103798
96,580856335,32,0.01,14.719202
455,2437514316,32,0.01,14.77681
550,2943338877,32,0.01,17.214151
572,3053424193,32,0.01,18.32692
518,2694091579,32,0.01,14.55498
468,2473271835,32,0.01,15.742528
148,836139446,32,0.01,13.852127
482,2541197181,32,0.01,21.250312
769,4112185530,32,0.01,20.916978
624,3294013000,32,0.01,14.623646
351,1971484166,32,0.01,13.609995
629,3321819506,32,0.01,14.206977
252,1472390359,32,0.01,14.895515
764,4095548901,32,0.01,16.497472
654,3504972200,32,0.01,16.069305
650,3492893491,32,0.01,15.771423
532,2799390178,32,0.01,15.787435
685,3718607756,32,0.01,18.170312
355,1990565386,32,0.01,15.916978
380,2116698056,32,0.01,14.536721
156,873528928,32,0.01,15.108985
751,4029170195,32,0.01,22.486979
545,2913565300,32,0.01,17.218669
396,2171375478,32,0.01,16.081883
790,4230484950,32,0.01,19.958092
580,3074899657,32,0.01,18.34657
539,2858412184,32,0.01,15.432535
765,4096716347,32,0.01,15.179163
20,113951388,32,0.01,17.267002
622,3280069301,32,0.01,15.228017
207,1206140304,32,0.01,14.075868
720,3919981646,32,0.01,15.354757
694,3773467844,32,0.01,14.177804
407,2218081895,32,0.01,13.779837
737,3998883404,32,0.01,16.416688
95,575978247,32,0.01,15.939122
123,698661837,32,0.01,18.015623
607,3213404351,32,0.01,14.212763
747,4012949866,32,0.01,14.012535
8,63770697,32,0.01,14.295548
630,3324770988,32,0.01,16.600311
104,611470222,32,0.01,14.391424
520,2708084368,32,0.01,15.572533
378,2110399372,32,0.01,14.999202
523,2727080836,32,0.01,16.609201
698,3821647639,32,0.01,16.811977
758,4069714311,32,0.01,14.026977
559,2992502269,32,0.01,15.951423
371,2092777968,32,0.01,15.975183
173,980874954,32,0.01,17.7992
82,488568334,32,0.01,15.078184
322,1829731540,32,0.01,17.611423
273,1575968805,32,0.01,16.376902
35,213829350,32,0.01,14.273769
494,2609623421,32,0.01,14.352535
208,1206497624,32,0.01,16.050304
567,3023607553,32,0.01,16.249201
167,951959350,32,0.01,17.906977
445,2382346440,32,0.01,18.928085
132,725457662,32,0.01,14.261393
736,3996925899,32,0.01,17.465866
225,1300399558,32,0.01,20.608358
511,2666689594,32,0.01,17.533645
161,917863822,32,0.01,14.612356
536,2840401791,32,0.01,15.178151
213,1250205866,32,0.01,16.054755
657,3522842684,32,0.01,16.062535
413,2242720123,32,0.01,14.390311
149,838642985,32,0.01,17.025867
83,489607384,32,0.01,18.667653
627,3296276165,32,0.01,15.312012
357,2000270744,32,0.01,13.643646
458,2443526863,32,0.01,15.07809
470,2480612162,32,0.01,17.549324
122,697844756,32,0.01,14.493646
796,4273763043,32,0.01,22.028783
154,864008938,32,0.01,14.530256
150,845804599,32,0.01,22.991341
577,3072429963,32,0.01,14.662625
430,2311437751,32,0.01,15.173636
295,1685722815,32,0.01,17.985868
798,4291513028,32,0.01,18.040311
551,2944154307,32,0.01,15.84364
72,452686242,32,0.01,15.003558
250,1458998622,32,0.01,14.581421
13,81840201,32,0.01,16.151424
681,3682284103,32,0.01,14.546391
653,3501718533,32,0.01,16.231434
228,1327433256,32,0.01,13.388529
193,1122984156,32,0.01,18.431513
636,3391064686,32,0.01,18.497849
177,1004678768,32,0.01,19.170043
503,2647815294,32,0.01,14.772533
673,3637313944,32,0.01,14.848474
604,3198439550,32,0.01,23.266901
449,2395779971,32,0.01,20.500857
258,1519477814,32,0.01,14.561424
343,1923391920,32,0.01,17.738087
284,1645407601,32,0.01,20.393598
700,3835206212,32,0.01,19.106115
152,855424845,32,0.01,16.000944
312,1783621750,32,0.01,13.843757
186,1083342261,32,0.01,14.60809
121,694347933,32,0.01,13.335867
733,3986180399,32,0.01,15.912358
74,467725909,32,0.01,17.221397
750,4020386450,32,0.01,19.636977
283,1643975504,32,0.01,15.894757
795,4258389270,32,0.01,17.823647
282,1642417931,32,0.01,15.015025
688,3723487701,32,0.01,16.884364
788,4226823683,32,0.01,16.928965
88,544000584,32,0.01,15.810628
533,2802523470,32,0.01,14.301527
71,450306503,32,0.01,19.393645
97,582450454,32,0.01,17.311855
299,1707304310,32,0.01,15.495868
332,1870588672,32,0.01,13.434756
531,2784932243,32,0.01,16.62726
724,3937175976,32,0.01,14.836977
612,3234827243,32,0.01,15.51642
537,2846745786,32,0.01,15.641461
386,2140462521,32,0.01,17.122012
408,2220098813,32,0.01,14.500716
456,2438164466,32,0.01,24.636981
203,1178591831,32,0.01,16.353416
375,2106044942,32,0.01,15.203644
484,2546814766,32,0.01,15.451722
2,15181484,32,0.01,20.535167
521,2711234365,32,0.01,15.205848
727,3947592915,32,0.01,17.359874
658,3531603583,32,0.01,18.364756
307,1744571866,32,0.01,16.610213
732,3982408282,32,0.01,14.032531
253,1481529021,32,0.01,15.442096
578,3073507751,32,0.01,24.056384
451,2400784315,32,0.01,15.477343
481,2538759175,32,0.01,16.875236
450,2400227150,32,0.01,16.178828
588,3117403381,32,0.01,15.355814
542,2888004167,32,0.01,14.34142
151,849085970,32,0.01,15.824756
515,2690518011,32,0.01,15.83809
271,1571715391,32,0.01,16.704756
655,3513763120,32,0.01,22.2792
718,3916905196,32,0.01,19.669007
583,3093582843,32,0.01,14.939199
452,2409889442,32,0.01,14.219201
665,3577938010,32,0.01,23.28698
787,4218900356,32,0.01,15.082535
319,1822612080,32,0.01,15.062535
241,1401062374,32,0.01,20.52028
453,2410708579,32,0.01,14.686646
382,2124925937,32,0.01,14.900307
606,3212408679,32,0.01,16.996978
691,3741510301,32,0.01,19.210184
406,2217633142,32,0.01,19.224441
285,1647507875,32,0.01,15.574758
437,2334614032,32,0.01,22.088425
350,1971064116,32,0.01,15.71037
249,1453395613,32,0.01,16.080311
179,1018916965,32,0.01,18.730359
686,3718836128,32,0.01,18.931989
659,3538105639,32,0.01,13.691422
739,4002549665,32,0.01,17.608313
419,2262708055,32,0.01,14.323898
29,166003636,32,0.01,15.760313
775,4140069382,32,0.01,16.347809
647,3487994093,32,0.01,16.170362
27,159368359,32,0.01,16.903646
584,3100490675,32,0.01,15.365851
776,4144912136,32,0.01,15.834808
135,743712961,32,0.01,14.473605
90,554441630,32,0.01,16.001423
65,436264222,32,0.01,15.373828
759,4075960328,32,0.01,15.401423
500,2643364798,32,0.01,14.965601
756,4048507978,32,0.01,18.803088
137,751394618,32,0.01,13.253646
56,382671389,32,0.01,19.742534
101,586174267,32,0.01,16.364752
280,1621891552,32,0.01,16.616039
525,2752992798,32,0.01,15.825868
339,1910179590,32,0.01,16.220437
745,4009966614,32,0.01,14.936811
755,4046561081,32,0.01,18.531753
217,1264123378,32,0.01,19.928758
223,1283105626,32,0.01,19.498089
429,2309025518,32,0.01,15.937655
510,2662607185,32,0.01,14.790322
17,107246313,32,0.01,18.420291
81,487164613,32,0.01,15.178177
609,3221356302,32,0.01,15.168221
238,1378550958,32,0.01,13.154756
42,269992899,32,0.01,15.215868
454,2413965186,32,0.01,15.572457
661,3561457000,32,0.01,14.398089
713,3898863325,32,0.01,14.555867
85,513464137,32,0.01,15.573645
746,4012333331,32,0.01,15.174757
294,1682449816,32,0.01,37.52774
793,4250191551,32,0.01,13.170294
204,1180165428,32,0.01,14.380303
677,3673015092,32,0.01,13.851424
512,2666889022,32,0.01,17.063646
438,2350090130,32,0.01,14.546843
168,972809141,32,0.01,16.822535
620,3276947202,32,0.01,15.936068
222,1281053093,32,0.01,14.211424
189,1102366978,32,0.01,15.327947
91,554855744,32,0.01,16.455868
305,1740657698,32,0.01,18.141335
374,2099056470,32,0.01,21.351422
411,2236230105,32,0.01,16.295868
662,3567186481,32,0.01,15.496692
54,356820335,32,0.01,20.595866
370,2085402742,32,0.01,14.073637
286,1648915741,32,0.01,15.841176
138,753258402,32,0.01,20.606564
107,625934881,32,0.01,14.403336
93,558857333,32,0.01,15.395644
185,1081785006,32,0.01,15.292719
527,2762026155,32,0.01,15.0892
341,1914322909,32,0.01,16.199201
359,2023023855,32,0.01,15.346938
433,2324132397,32,0.01,19.603612
327,1854328951,32,0.01,17.193647
415,2248853483,32,0.01,16.564256
404,2206623722,32,0.01,14.845867
646,3459692484,32,0.01,16.764757
716,3904340210,32,0.01,20.538077
200,1162160888,32,0.01,14.660934
182,1058247394,32,0.01,17.449202
114,671370736,32,0.01,15.71462
384,2129571036,32,0.01,14.713645
139,755005459,32,0.01,16.6592
269,1566897210,32,0.01,15.108874
296,1688685383,32,0.01,15.193371
789,4227551937,32,0.01,18.477537
278,1610757762,32,0.01,16.766958
281,1633689763,32,0.01,18.154755
592,3137472214,32,0.01,17.202532
461,2449843404,32,0.01,16.192578
57,387251681,32,0.01,17.018242
782,4182180763,32,0.01,20.50582
719,3918590227,32,0.01,22.53698
19,111036138,32,0.01,18.006979
49,322970820,32,0.01,16.093646
676,3668988830,32,0.01,15.363644
492,2595817034,32,0.01,15.801989
513,2683705773,32,0.01,15.566933
414,2247048610,32,0.01,22.733648
226,1306658282,32,0.01,15.677093
731,3980326754,32,0.01,16.266978
383,2127800988,32,0.01,18.263626
230,1338504106,32,0.01,15.074757
473,2496665773,32,0.01,15.437867
791,4235440863,32,0.01,15.287985
59,394648074,32,0.01,14.766899
562,3003078969,32,0.01,17.188357
590,3122884426,32,0.01,16.944756
255,1504865558,32,0.01,15.625449
64,432844083,32,0.01,15.25809
395,2158855564,32,0.01,19.206809
568,3029774721,32,0.01,14.646593
651,3493553134,32,0.01,14.298089
721,3921314390,32,0.01,14.965867
692,3760755573,32,0.01,16.562535
393,2150553651,32,0.01,21.048091
257,1506939261,32,0.01,17.6736
105,611740421,32,0.01,17.46031
668,3596653133,32,0.01,15.186465
485,2554939550,32,0.01,18.463436
199,1161561840,32,0.01,18.333061
140,758205763,32,0.01,17.933364
131,724971537,32,0.01,16.172464
3,21174011,32,0.01,18.982536
158,902042846,32,0.01,19.468032
519,2701434094,32,0.01,18.073224
106,617166321,32,0.01,15.889201
43,270656786,32,0.01,12.922534
30,169732016,32,0.01,17.022827
440,2360502694,32,0.01,19.55809
70,445137485,32,0.01,18.686609
564,3008411910,32,0.01,17.156883
111,647698690,32,0.01,17.510261
446,2389495087,32,0.01,15.743047
239,1398484920,32,0.01,17.107351
172,976112731,32,0.01,16.856152
710,3877630807,32,0.01,16.510169
466,2470762242,32,0.01,20.456977
44,272352353,32,0.01,16.889201
768,4110967985,32,0.01,20.864469
522,2715378609,32,0.01,15.280312
797,4284553206,32,0.01,15.244126
325,1850540657,32,0.01,15.438092
728,3951062027,32,0.01,14.491424
480,2522820003,32,0.01,13.0392
260,1521987554,32,0.01,15.746979
243,1408839075,32,0.01,16.947348
417,2254686220,32,0.01,14.495915
420,2264540520,32,0.01,14.4692
530,2780540957,32,0.01,21.009198
67,442520612,32,0.01,18.253645
483,2541896510,32,0.01,15.738091
491,2588718722,32,0.01,16.315867
602,3191878208,32,0.01,14.988089
560,2993669067,32,0.01,14.953081
360,2023190408,32,0.01,23.115738
591,3124267070,32,0.01,16.998766
165,940384068,32,0.01,15.766221
254,1482483631,32,0.01,17.055064
403,2199766449,32,0.01,15.530685
632,3337992903,32,0.01,16.853645
272,1574408004,32,0.01,16.733946
265,1554938878,32,0.01,19.606978
389,2143545896,32,0.01,16.98698
261,1531464075,32,0.01,21.522331
146,811164311,32,0.01,14.148091
348,1965403372,32,0.01,21.529201
680,3682145537,32,0.01,20.615868
528,2767536841,32,0.01,15.036663
678,3673102392,32,0.01,14.683646
244,1412693097,32,0.01,15.634274
509,2661570197,32,0.01,16.576979
748,4012994154,32,0.01,17.147069
432,2322983363,32,0.01,20.046233
377,2109090333,32,0.01,18.76809
94,562268768,32,0.01,15.233512
37,216786113,32,0.01,16.656289
337,1906945232,32,0.01,15.348946
425,2285642393,32,0.01,15.355869
424,2282138552,32,0.01,20.842534
198,1154111010,32,0.01,15.131077
594,3143512465,32,0.01,15.70285
709,3876295064,32,0.01,15.937757
181,1052560785,32,0.01,16.22809
460,2448918602,32,0.01,19.725336
353,1986934876,32,0.01,14.0192
547,2932601263,32,0.01,17.287928
335,1882035438,32,0.01,15.618752
554,2961926555,32,0.01,16.144757
300,1713094143,32,0.01,18.453957
774,4135776717,32,0.01,19.352534
108,639556787,32,0.01,17.358837
771,4124951723,32,0.01,15.45395
98,584030681,32,0.01,17.35658
535,2824880552,32,0.01,24.896383
61,397905515,32,0.01,15.542686
297,1696717655,32,0.01,16.641399
464,2466057392,32,0.01,15.310447
329,1863500636,32,0.01,16.943645
712,3887599921,32,0.01,17.473635
5,39902650,32,0.01,19.575867
505,2653050075,32,0.01,16.51223
743,4008632452,32,0.01,15.010311
86,519585921,32,0.01,16.245885
689,3723888822,32,0.01,14.16422
330,1866164957,32,0.01,16.297854
290,1663235101,32,0.01,18.335867
266,1555037757,32,0.01,16.220312
39,243371005,32,0.01,18.048178
409,2225124889,32,0.01,14.796641
25,148120861,32,0.01,13.904561
714,3902311213,32,0.01,23.239985
427,2289301305,32,0.01,17.486978
526,2753642846,32,0.01,16.883636
574,3060991435,32,0.01,15.294746
365,2049139164,32,0.01,18.122201
558,2989573618,32,0.01,21.45074
754,4041825666,32,0.01,16.621423
76,472220680,32,0.01,16.634655
477,2507900402,32,0.01,17.362534
303,1724073766,32,0.01,14.170298
385,2135266170,32,0.01,17.721424
157,896525782,32,0.01,16.651423
313,1791796778,32,0.01,15.81692
262,1541173015,32,0.01,19.521435
663,3573854486,32,0.01,15.209809
196,1142932613,32,0.01,15.821423
155,866784552,32,0.01,17.911379
418,2262272108,32,0.01,18.96271
400,2183847411,32,0.01,15.850805
293,1680810593,32,0.01,16.433601
549,2936119111,32,0.01,16.568568
643,3434441203,32,0.01,13.439201
729,3955979602,32,0.01,17.286496
600,3185467481,32,0.01,16.231881
596,3172834229,32,0.01,14.695148
166,941311679,32,0.01,21.84505
730,3957205804,32,0.01,16.783762
448,2395239155,32,0.01,18.829201
475,2497828035,32,0.01,17.770311
749,4013194867,32,0.01,15.786938
116,673966379,32,0.01,15.049745
6,52656976,32,0.01,15.033644
34,211363302,32,0.01,17.942983
277,1589903630,32,0.01,17.692535
10,71224468,32,0.01,19.043574
690,3735593747,32,0.01,13.994974
41,265269413,32,0.01,18.886977
575,3065720681,32,0.01,16.071415
344,1930364899,32,0.01,14.717944
623,3286057775,32,0.01,17.807597
723,3933669813,32,0.01,19.055744
762,4092324967,32,0.01,19.01989
486,2557940651,32,0.01,15.698773
245,1424872628,32,0.01,15.366092
479,2521842202,32,0.01,15.13698
660,3548145907,32,0.01,13.867189
742,4007076560,32,0.01,15.207851
248,1453106942,32,0.01,15.612
298,1699009411,32,0.01,16.045134
422,2267510377,32,0.01,22.613907
62,401675328,32,0.01,14.753708
45,273504528,32,0.01,16.289192
194,1137866229,32,0.01,14.098793
704,3854720369,32,0.01,19.3892
538,2847835411,32,0.01,17.100346
476,2506811872,32,0.01,17.902909
356,1996252896,32,0.01,14.094757
28,161633165,32,0.01,15.184757
641,3409443031,32,0.01,15.779276
734,3990164418,32,0.01,18.171665
197,1154008649,32,0.01,17.338714
169,975009524,32,0.01,18.64794
783,4182502943,32,0.01,15.638305
92,558458086,32,0.01,16.261612
103,604155025,32,0.01,16.082427
397,2172497549,32,0.01,17.339201
752,4033508543,32,0.01,16.968919
4,28733316,32,0.01,17.139195
63,413165419,32,0.01,12.816979
237,1377423930,32,0.01,16.216978
60,396655087,32,0.01,19.257876
387,2141301284,32,0.01,22.100426
133,730718496,32,0.01,20.473646
192,1122377977,32,0.01,20.791422
784,4185953520,32,0.01,16.425942
324,1835568329,32,0.01,16.414429
614,3242341532,32,0.01,16.224606
215,1251431559,32,0.01,14.693275
119,676253911,32,0.01,15.185583
117,676077568,32,0.01,15.046978
301,1717030948,32,0.01,15.656932
256,1505764142,32,0.01,15.173645
701,3845349337,32,0.01,15.136951
342,1922497550,32,0.01,17.738271
757,4066938914,32,0.01,20.786688
220,1272288745,32,0.01,13.87127
32,184959732,32,0.01,14.055862
